interaction,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BCUT2D_MWHI,BCUT2D_MWLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
47.0,-2.236813752671306e-16,-2.454184847532302,-3.262217453529018e-17,-2.381608974859252,1.3313537946288704e-16,-1.0099450637664658,2.4749245551334342e-15,-0.24639327064747663,3.755817702933933,646.8819821134392,19.24855866551393,17.816496580927726,5.816496580927726,10.55325356538452,8.862372435695795,2.8623724356957947,1.7186436964131622,1.7186436964131622,0.9218218482065811,0.9218218482065811,0.5072597755906153,0.5072597755906153,61.52865257950667,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,16.44910267404264,164.083729624,1.6666666666666667,2.4166666666666665,3.0,0.3,-1.31,12.0,152.10799999999998,56582.37882113904,1.9496482647584341,3.90441914542027,2.381380891498966,89.02588490864775,11.551626826656587,0.45797634367594886,11.551626826656587,0.3027287633362624,0.8437131912950366,0.3027287633362624,-3.525859315948603,-0.45797634367594886,2.3107000000000006,46.62300000000003,164.2040000000001,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,64.0,4.736862953800049,6.080018026949988,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.212093538316473,12.415343608992675,15.076443454316998,8.224551337021321,1.0,25.980502811914505,5.969305287951849,0.0,0.0,0.0,19.783802261541346,0.0,35.77554503001347,0.0,0.0,0.0,0.0,0.0,0.0,5.969305287951849,9.53140013787187,0.0,41.796356427281005,30.212093538316473,0.0,0.0,0.0,26.3,92.86637810216679,0.0,11.551626826656587,0.0,-1.1471296296296296,-2.04126275510204,-4.895056728710001,-3.494097222222222,-6.923791926492823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626803203661894
54.0,1.5582026770647393e-16,-2.4371871420173226,0.052038323972029774,-2.412753149929792,2.3309911110517776,-0.9899978092236885,11.282955509410446,-0.2464150970900221,2.8783780303956927,1228.2596432238986,28.290010549841313,25.080206757355413,10.08020675735541,16.11670827913138,12.701127605115886,5.201127605115885,3.4493602792481903,3.4493602792481903,2.0453235781485577,2.0453235781485577,1.1200416768695864,1.1200416768695864,101.39350900939178,14.908855452837393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,20.561378342553297,285.1001079600004,1.2857142857142858,1.9523809523809523,2.4761904761904763,0.1875,-2.6899999999999995,21.0,270.179,16116260.968831835,4.660591555503039,6.173928415371689,3.6567745344286786,142.950866337715,13.043296130952378,0.4260797575007184,13.043296130952378,0.31802103750178967,1.0995714441144007,0.31802103750178967,-3.81070460128496,-0.4260797575007184,3.612320000000002,78.32540000000003,285.2989999999997,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,108.0,4.736862953800049,5.749511833283905,0.0,0.0,5.687386274683562,5.969305287951849,14.908855452837393,0.0,0.0,0.0,29.733126322350174,31.352073141614945,21.680147308518126,21.783337183542507,2.0,35.01608952924284,11.656691562635412,0.0,0.0,0.0,19.597741919954437,0.0,69.58057091346592,0.0,5.749511833283905,4.736862953800049,5.687386274683562,5.749511833283905,0.0,10.892616336769521,4.794537184071822,16.966210386061253,44.434131128606076,48.33934966130636,0.0,0.0,0.0,69.44,121.3335938996915,0.0,22.870119175748716,11.062591202103356,-3.7752539514310204,-7.290865785357354,-10.289802669205626,0.0,-6.993715204882876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3721931467909607
42.0,1.1647525934598155e-18,-2.61971906101501,4.0755810278643017e-16,-2.5447409742277194,0.6306316389275145,-1.1253024090608732,10.353002759506476,-0.24782462805758512,3.008959217374875,1504.2311910743708,35.79001054984131,32.58020675735541,11.58020675735541,19.866708279131384,16.451127605115886,5.951127605115885,3.9493602792481903,3.9493602792481903,2.295323578148557,2.295323578148557,1.307541676869586,1.307541676869586,120.51228371337993,14.908855452837393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,28.785929679574615,327.14705815200057,1.25,1.9166666666666667,2.4583333333333335,0.3157894736842105,-2.6899999999999995,24.0,306.21200000000005,588027946.5208359,4.686265922845727,7.725175166459064,4.650594399814776,170.4755156819117,13.323765980967684,0.42607975750070454,13.323765980967684,0.31802103751271193,1.29361467091246,0.31802103751271193,-4.145918103919585,-0.42607975750070454,4.502400000000004,92.13040000000004,327.37999999999965,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,126.0,4.736862953800049,5.749511833283905,0.0,0.0,5.687386274683562,5.969305287951849,14.908855452837393,0.0,0.0,0.0,37.87345906524454,42.330515102708716,29.904698645539444,21.783337183542507,2.0,43.24064086626418,11.656691562635412,0.0,0.0,5.893957685363079,32.82255893857949,0.0,69.58057091346592,0.0,5.749511833283905,4.736862953800049,5.687386274683562,5.749511833283905,0.0,10.892616336769521,11.167462085401201,16.008275954128653,66.36246670021877,48.33934966130636,0.0,0.0,0.0,69.44,171.19347910201466,0.0,23.203666045174728,11.173514735119504,-4.653645668078233,-11.990945298254365,-12.178388439634553,-4.068427270264585,-12.012586539410519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3388192852090079
21.0,0.5522037634100272,-2.427929123103316,0.636301676982232,-2.411553935367918,2.88002815627821,-0.9899950166746524,11.961955118828675,-0.24463228560618241,2.3744071451497777,1656.8977524461725,33.25411216497907,28.958171230364638,12.958171230364638,19.548117823818036,14.890109841620498,6.890109841620498,4.638342515752804,4.638342515752804,2.937060255527018,2.937060255527018,1.7381555746849704,1.7381555746849704,130.0919640554922,14.908855452837393,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.668999852523566,365.10633621200043,1.1851851851851851,1.8888888888888888,2.5185185185185186,0.09523809523809523,-3.5399999999999983,27.0,349.2320000000001,638504994.6227391,6.884761753172726,7.781007941133726,4.174125888431965,177.2135243324765,15.756278861142889,0.42607974765098355,15.756278861142889,0.3180228347442881,0.8932697638918159,0.3180228347442881,-3.9849558164315138,-0.42607974765098355,5.110000000000003,98.98240000000003,365.3599999999998,0.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,136.0,4.736862953800049,11.5667326743298,0.0,0.0,5.687386274683562,5.969305287951849,14.908855452837393,4.39041504767482,0.0,0.0,42.29693095364306,36.10605122367956,23.131323131704463,27.266371408223385,3.0,40.77726313308789,11.656691562635412,0.0,0.0,0.0,12.745849802658757,0.0,94.00401509346801,0.0,16.876414816677897,4.736862953800049,10.077801322358383,5.749511833283905,0.0,10.892616336769521,4.794537184071822,15.931539109811467,40.24143819307929,72.50902449195954,0.0,11.126902983393991,0.0,69.44,147.7665723115901,0.0,23.164112336240333,11.159214390436457,-5.099383564513001,-9.602401242288181,-14.768627584846818,0.0,-3.9528199799522428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2726177107704328
31.0,0.5233261564294216,-2.4306164085275963,0.574046322082597,-2.4133883669715988,2.880028156278208,-0.9899973183631344,11.96042556374028,-0.24464243371091463,2.39883009800287,1782.4654502217309,34.8314624341687,30.488455047819272,13.488455047819274,20.458801426340997,15.655251750347816,7.155251750347817,4.778484424480121,4.778484424480121,2.9994477233804893,2.9994477233804893,1.7533537494855522,1.7533537494855522,136.10040686847455,19.703392636909214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.039758408693785,375.11067264400043,1.0357142857142858,1.7142857142857142,2.357142857142857,0.09090909090909091,-3.7999999999999985,28.0,358.24400000000014,1531988934.8797321,6.9794924554183835,8.262434963579606,4.294678121933163,184.97942364415846,13.53307034906203,0.4260797554216414,13.53307034906203,0.31802142448362336,0.9186245971831573,0.31802142448362336,-3.995511371987069,-0.4260797554216414,4.534900000000003,103.4629,375.3799999999998,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,140.0,4.736862953800049,5.749511833283905,5.783244946364939,0.0,5.687386274683562,5.969305287951849,19.703392636909214,0.0,0.0,0.0,48.33934966130636,30.54259973198256,28.694774623401457,28.637129964393605,3.0,42.55214382565512,17.43993650900035,0.0,0.0,0.0,12.745849802658757,0.0,105.35611594347944,0.0,5.749511833283905,4.736862953800049,5.687386274683562,5.749511833283905,0.0,16.67586128313446,4.794537184071822,10.114318268765572,57.53363691671536,78.55144319962284,0.0,0.0,0.0,86.50999999999999,140.92544331686724,0.0,36.90200801615791,11.206893817236761,-5.326709292056774,-9.36715090905375,-16.03638001077135,0.0,-3.9707716050467248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20759059469691532
10.0,0.4942425872136114,-2.4294941778503305,0.5498398825484199,-2.4102575912904194,2.8800281562782106,-0.9899946885121751,11.35433775207531,-0.24464230017155839,2.3391478126258107,1700.7939169107085,33.961218946165616,29.988455047819272,12.988455047819274,20.03128107141243,15.359375895579749,6.859375895579748,4.459670642328019,4.459670642328019,2.703571868612421,2.703571868612421,1.5767434128714755,1.5767434128714755,130.68928260528344,14.908855452837393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.776621362493835,363.1106726440005,1.037037037037037,1.7407407407407407,2.4074074074074074,0.09523809523809523,-3.6699999999999986,27.0,346.2330000000001,1033181145.1579342,6.492256173008485,8.139226965133803,4.696431775220698,179.56650465922493,13.3939516696894,0.45737353496088523,13.3939516696894,0.3180234094634401,0.8438097823683421,0.3180234094634401,-3.90912248309818,-0.45737353496088523,5.096200000000004,100.10440000000003,363.3689999999998,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,136.0,9.473725907600098,17.248535499851716,0.0,0.0,5.687386274683562,5.969305287951849,14.908855452837393,0.0,0.0,0.0,30.212093538316473,48.66985585497244,17.567871640007468,28.637129964393605,3.0,42.49446959538335,11.656691562635412,0.0,0.0,0.0,12.745849802658757,0.0,94.22921296008542,0.0,17.248535499851716,9.473725907600098,5.687386274683562,17.248535499851716,0.0,10.892616336769521,4.794537184071822,10.114318268765572,41.61219674924951,78.55144319962284,0.0,0.0,0.0,78.67,145.93266818615893,0.0,23.33752889221183,11.19604569100402,-2.766665524572496,-9.669464903575811,-14.959095082362685,0.0,-3.90435059219714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263534448714689
50.0,-4.321447607131203e-17,-2.3944343257610754,0.03327409797344113,-2.3321092137745874,1.8559428414358783,-0.9286615794706206,11.018166636895268,-0.24355317211855365,3.052974285988625,996.342805646469,23.342416792648606,21.263710176427686,8.263710176427685,13.551159690998896,10.809586031195753,4.309586031195753,2.6790538930381307,2.6790538930381307,1.622490718572526,1.622490718572526,1.0237277962378128,1.0237277962378128,84.67083979086408,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,22.556724184012907,227.094628656,1.2941176470588236,1.9411764705882353,2.588235294117647,0.14285714285714285,-2.1599999999999997,17.0,214.15899999999996,1416488.881207181,3.4175554448379404,5.25376579072432,2.9057247745114014,118.34265548142947,12.088909517510707,0.4527359498007518,12.088909517510707,0.3030819032446543,0.8541377314814815,0.3030819032446543,-3.4398467025699198,-0.4527359498007518,2.7341000000000006,64.28800000000004,227.2630000000001,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,86.0,4.736862953800049,0.0,6.080018026949988,0.0,0.0,5.969305287951849,9.77851570501903,0.0,0.0,0.0,30.212093538316473,17.648288907023584,28.873409699132857,13.7075855617022,2.0,27.351261368084725,5.969305287951849,0.0,4.9839785209472085,0.0,12.931910144245666,0.0,65.76962435866656,0.0,0.0,0.0,0.0,0.0,0.0,10.953283808899059,9.53140013787187,0.0,41.87867435785254,54.64272137527258,0.0,0.0,0.0,39.19,105.25641508146468,0.0,15.377001146909379,0.0,-2.0956198034769455,-2.015754913076342,-6.889253944633407,-5.1929408646174515,-3.4398467025699198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7566916966877014
50.0,8.203715345493371e-17,-2.391238020865739,0.03341089151362864,-2.33224059081417,1.8793377934217765,-0.9286639313607509,10.99014132922543,-0.24355326514790432,3.031314246909169,1022.5928056464685,23.342416792648606,21.263710176427686,8.263710176427685,13.551159690998896,10.809586031195753,4.309586031195753,2.6790538930381307,2.6790538930381307,1.615892418010021,1.615892418010021,1.0210340513132032,1.0210340513132032,84.67083979086408,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,22.556724184012907,227.094628656,1.3529411764705883,2.1176470588235294,2.8823529411764706,0.14285714285714285,-2.1599999999999997,17.0,214.15899999999996,1403735.9746418186,3.4175554448379404,5.25376579072432,2.9057247745114014,118.34265548142947,12.07597332451499,0.45267720876324796,12.07597332451499,0.3030828079693995,0.8339731224279834,0.3030828079693995,-3.433926799886625,-0.45267720876324796,2.7341000000000006,64.28800000000004,227.2630000000001,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,86.0,4.736862953800049,0.0,6.080018026949988,0.0,0.0,5.969305287951849,9.77851570501903,0.0,0.0,0.0,36.25451224597977,11.60587019936029,28.873409699132857,13.7075855617022,2.0,27.351261368084725,5.969305287951849,0.0,4.9839785209472085,0.0,12.931910144245666,0.0,65.76962435866658,0.0,0.0,0.0,0.0,0.0,0.0,10.953283808899059,9.53140013787187,0.0,41.87867435785254,54.64272137527258,0.0,0.0,0.0,39.19,105.06242744551524,0.0,15.413407344419248,0.0,-2.0771655328798175,-2.0096371882086164,-6.7646766476652385,-5.190428621294196,-3.433926799886625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7566916966877014
40.0,6.083891660788799e-05,-2.3787160786664376,0.04194842578156715,-2.333054688891494,1.9542821194515072,-0.92865753967015,10.978484298157467,-0.24355239374378956,3.0075006996576485,1022.5928056464685,23.342416792648606,21.263710176427686,8.263710176427685,13.551159690998896,10.809586031195753,4.309586031195753,2.6658572919131207,2.6658572919131207,1.6039066275982965,1.6039066275982965,1.0117420058260886,1.0117420058260886,84.6708397908641,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,22.556724184012907,227.094628656,1.3529411764705883,2.1176470588235294,2.8823529411764706,0.14285714285714285,-2.1599999999999997,17.0,214.15899999999996,1469521.678675721,3.4175554448379404,5.25376579072432,2.9057247745114014,118.34265548142949,12.056580845301083,0.45107992634590693,12.056580845301083,0.30313722790366154,0.810824974279835,0.30313722790366154,-3.4258160903250214,-0.45107992634590693,2.7341000000000006,64.28800000000004,227.2630000000001,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,86.0,4.736862953800049,0.0,6.080018026949988,0.0,0.0,5.969305287951849,9.77851570501903,0.0,0.0,0.0,36.25451224597977,17.648288907023584,17.1370629966211,19.401513556550658,2.0,27.351261368084725,5.969305287951849,0.0,4.9839785209472085,0.0,12.931910144245666,0.0,65.76962435866658,0.0,0.0,0.0,0.0,0.0,0.0,10.953283808899059,9.53140013787187,0.0,42.009150861004,54.512244872121116,0.0,0.0,0.0,39.19,104.76132852523726,0.0,15.524524911816577,0.0,-2.089572940287225,-2.0013681027966745,-7.5421744824473,-4.226921821197615,-3.4258160903250214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7566916966877014
34.0,0.00031738477102112616,-2.397675181649621,0.057989250980590726,-2.332295843884223,2.141650621703989,-0.9286621103962337,11.218675317591815,-0.24355332631685409,3.0928777562261396,968.2729624107085,24.212660280651686,21.694461053936955,8.694461053936953,13.978680045927462,11.051354672200407,4.551354672200408,2.9076259329177754,2.9076259329177754,1.7433750390748535,1.7433750390748535,1.0940674073327346,1.0940674073327346,90.22710762560706,9.184952231746642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,17.819861230212858,244.089957876,1.2222222222222223,1.8333333333333333,2.4444444444444446,0.13333333333333333,-2.1599999999999997,18.0,231.16099999999994,2208383.037388312,3.9176473632384328,5.448963289892988,2.943931331747919,123.28854290340922,13.981687074916692,0.45273792886781733,13.981687074916692,0.30308188903858907,0.9010101594650208,0.30308188903858907,-3.5023467025699198,-0.45273792886781733,3.478200000000003,66.45100000000004,244.26500000000007,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,92.0,4.736862953800049,5.817220841045895,6.080018026949988,0.0,0.0,5.969305287951849,4.794537184071822,4.39041504767482,0.0,0.0,42.29693095364306,23.21174039872058,10.964167785806339,13.7075855617022,2.0,31.741676415759546,5.969305287951849,0.0,0.0,0.0,12.931910144245666,0.0,71.32589219340954,0.0,0.0,0.0,4.39041504767482,0.0,0.0,5.969305287951849,9.53140013787187,5.817220841045895,41.87867435785254,54.38176836896965,0.0,0.0,0.0,26.3,118.89551503317377,0.0,12.097397171831695,0.0,-2.3578344671201803,-3.7085125215209542,-10.291695365646259,-3.465856481481482,-3.5023467025699198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7725454399861573
